Formula,E_g_Exp,Source,Priority,frac f valence electrons,cohesive energy (MP),MagpieData range GSbandgap,MagpieData mode Row,MagpieData mode MeltingT,F fraction,Al fraction,MagpieData avg_dev Row,MagpieData mode NfUnfilled,Pm fraction,Cr fraction,MagpieData minimum Electronegativity,Fr fraction,Bk fraction,La fraction,MagpieData mean GSmagmom,B fraction,Cf fraction,MagpieData mean NdValence,MagpieData mean NfValence,Sb fraction,MagpieData avg_dev MeltingT,Md fraction,maximum EN difference,MagpieData minimum MendeleevNumber,MagpieData minimum NsUnfilled,Si fraction,MagpieData maximum Number,Tl fraction,P fraction,Li fraction,Ca fraction,MagpieData avg_dev AtomicWeight,Ar fraction,Gd fraction,MagpieData avg_dev NpValence,range oxidation state,A_site_weight,Y fraction,avg d valence electrons,MagpieData mode NfValence,C fraction,MagpieData avg_dev NfValence,MagpieData maximum GSbandgap,MagpieData mean NpUnfilled,minimum EN difference,Sc fraction,Ti fraction,MagpieData mean MeltingT,Rb fraction,Ba fraction,Pb fraction,MagpieData maximum NpUnfilled,Mg fraction,(u+t)n,mean EN difference,MagpieData mode Electronegativity,minimum oxidation state,MagpieData avg_dev NdUnfilled,pretty_formula,MagpieData maximum NpValence,MagpieData mode NpValence,MagpieData range Electronegativity,MagpieData mean CovalentRadius,dist from 3 clusters |APE| < 0.010,mean Column,Zn fraction,range EN difference,Re fraction,N fraction,MagpieData minimum NUnfilled,Ho fraction,MagpieData minimum NValence,Am fraction,MagpieData mode SpaceGroupNumber,MagpieData mean Row,MagpieData minimum MeltingT,avg anion electron affinity,MagpieData mean MendeleevNumber,MagpieData avg_dev NpUnfilled,MagpieData mode AtomicWeight,Sr fraction,Yb fraction,MagpieData mode NValence,MagpieData minimum CovalentRadius,No fraction,MagpieData range Number,MagpieData avg_dev NsValence,MagpieData maximum MendeleevNumber,MagpieData minimum Number,MagpieData mode Number,Ra fraction,Zr fraction,range Number,A_site_affinity,MagpieData mean SpaceGroupNumber,Mn fraction,Nb fraction,Tb fraction,MagpieData mean NdUnfilled,MagpieData maximum Row,At fraction,avg f valence electrons,Se fraction,MagpieData range Column,MagpieData mean AtomicWeight,Ru fraction,Rn fraction,MagpieData range NfUnfilled,MagpieData mean Number,MagpieData minimum GSvolume_pa,MagpieData mean NpValence,Pa fraction,MagpieData maximum AtomicWeight,MagpieData maximum GSmagmom,std_dev EN difference,Er fraction,Ga fraction,mean Electronegativity,MagpieData mean Column,Nd fraction,MagpieData range CovalentRadius,MagpieData range Row,frac s valence electrons,mean AtomicWeight,dist from 5 clusters |APE| < 0.010,MagpieData mean GSvolume_pa,Dy fraction,As fraction,Xe fraction,MagpieData maximum NValence,Hg fraction,MagpieData maximum NsUnfilled,Ir fraction,range AtomicRadius,MagpieData minimum NsValence,X_site_fir_ionization_energy,MagpieData maximum MeltingT,Na fraction,In fraction,Sm fraction,MagpieData maximum GSvolume_pa,MagpieData range NUnfilled,Cl fraction,MagpieData maximum Electronegativity,MagpieData mode NsUnfilled,Co fraction,mean Row,MagpieData mode CovalentRadius,Kr fraction,W fraction,MagpieData mode NUnfilled,U fraction,Eu fraction,MagpieData avg_dev MendeleevNumber,MagpieData range NsValence,MagpieData maximum NdUnfilled,Ne fraction,Br fraction,Pt fraction,maximum oxidation state,MagpieData mean NValence,MagpieData minimum NdValence,Te fraction,Tc fraction,MagpieData maximum NUnfilled,dist from 1 clusters |APE| < 0.010,MagpieData avg_dev NValence,Th fraction,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData mode NpUnfilled,MagpieData maximum NdValence,MagpieData minimum Column,range Electronegativity,MagpieData avg_dev SpaceGroupNumber,transition metal fraction,Os fraction,Lr fraction,Fe fraction,MagpieData avg_dev GSvolume_pa,MagpieData avg_dev NdValence,MagpieData maximum SpaceGroupNumber,frac d valence electrons,MagpieData mode Column,MagpieData maximum Column,MagpieData minimum NfUnfilled,MagpieData range NsUnfilled,A_site_fir_ionization_energy,X_site_electronegativity,MagpieData range MendeleevNumber,MagpieData range NfValence,He fraction,Cs fraction,MagpieData minimum Row,Np fraction,octahedral_factor,X_site_affinity,MagpieData range MeltingT,MagpieData range NValence,Ce fraction,MagpieData avg_dev Number,MagpieData mode GSmagmom,Ta fraction,MagpieData mode NdValence,Tm fraction,Fm fraction,tolerance_factor,MagpieData mean NUnfilled,Hf fraction,Es fraction,MagpieData maximum NsValence,std_dev oxidation state,Cu fraction,Mo fraction,mean Number,MagpieData mean NsValence,MagpieData range NpValence,H fraction,I fraction,Ge fraction,MagpieData range GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum SpaceGroupNumber,Ni fraction,MagpieData mean NfUnfilled,Pr fraction,Pd fraction,Sn fraction,X_site_weight,Pu fraction,frac p valence electrons,Ac fraction,Au fraction,MagpieData range NpUnfilled,Cm fraction,MagpieData maximum CovalentRadius,MagpieData minimum NpValence,MagpieData mean NsUnfilled,avg p valence electrons,Cd fraction,MagpieData minimum NfValence,MagpieData maximum NfValence,formation_energy_per_atom,Be fraction,band center,MagpieData mode NdUnfilled,volume,MagpieData mean GSbandgap,MagpieData avg_dev NUnfilled,S fraction,band_gap,Ag fraction,V fraction,MagpieData minimum GSmagmom,A_site_electronegativity,MagpieData mean Electronegativity,MagpieData range AtomicWeight,MagpieData maximum NfUnfilled,MagpieData avg_dev GSbandgap,MagpieData range GSmagmom,Bi fraction,MagpieData avg_dev NsUnfilled,mean AtomicRadius,MagpieData minimum GSbandgap,O fraction,Po fraction,avg s valence electrons,MagpieData mode NsValence,MagpieData minimum NdUnfilled,MagpieData range NdValence,MagpieData range NdUnfilled,MagpieData avg_dev CovalentRadius,MagpieData avg_dev GSmagmom,MagpieData range SpaceGroupNumber,Rh fraction,Lu fraction,MagpieData minimum NpUnfilled,K fraction,MagpieData mode GSbandgap,MagpieData avg_dev NfUnfilled,MagpieData avg_dev Electronegativity,MagpieData avg_dev Column,Delta_E_g,is_metal_exp,is_metal_gga
Sr2CoReO6,0.0,Matbench,2,0.2,6.137925226,0.0,2,54.8,0.0,0.0,1.44,0,0.0,0.0,0.95,0,0,0.0,0.15484712,0.0,0,1.2,1.4,0.0,852.936,0,2.49,8,0,0.0,75,0.0,0.0,0.0,0.0,42.7659114,0,0.0,1.92,8,87.62,0.0,1.2,0,0.0,2.52,0.0,1.2,1.54,0.0,0.0,765.58,0.0,0.0,0.0,2,0.0,1.062131212,2.02,3.44,-2,1.28,Sr2CoReO6,4,4,2.49,106.3,0.048836823,11.6,0.0,0.95,0.1,0.0,0,0.0,2,0,12,3.2,54.8,-282000.0,65.0,0.96,15.9994,0.2,0.0,6,66,0,67,0.0,87,8,8,0,0.0,67,0.0521,91.0,0.0,0.0,0.0,0.8,6,0,1.4,0.0,14,51.6376595,0.0,0,0,22.6,9.105,2.4,0.0,186.207,1.5484712,0.594575479,0.0,0.0,2.632,11.6,0.0,129,4,0.285714286,51.6376595,0.055889495,18.799,0.0,0.0,0,21,0.0,0,0.0,1.4,2,13.618,3459.0,0.0,0.0,0.0,54.23,5,0.0,3.44,0,0.1,3.2,66,0,0.0,2,0.0,0.0,26.4,0,5,0,0.0,0.0,6,7.0,0,0.0,0.0,5,0.036261259,3.2,0.0,87,15.9994,2,7,2,2.49,94.8,0.2,0.0,0,0.0,14.1724,1.92,225,0.171428571,16,16,0,0,5.695,3.44,79,14,0,0.0,2,0.0,0.626984127,1.46,3404.2,19,0.0,17.52,0.0,0.0,0,0.0,0,0.889919754,2.0,0.0,0,2,3.523321317,0.0,0.0,22.6,2.0,4,0.0,0.0,0.0,45.125,9.105,12,0.0,0.0,0.0,0.0,0.0,15.999,0.0,0.342857143,0.0,0.0,2,0,195,0,0.0,2.4,0.0,0,14,-2.504370061,0.0,5.514647265,0,254.6363324,0.0,0.8,0.0,0.0344,0.0,0.0,0,0.95,2.632,170.2076,0,0.0,1.5484712,0.0,0.0,1.03,0.0,0.6,0,2.0,2,0,7,5,48.36,0.278724816,213,0.0,0.0,0,0.0,0.0,0.0,0.9696,5.28,-0.0344,1,1
Sr2CoReO6,0.0,Matbench,2,0.2,6.137925226,0.0,2,54.8,0.0,0.0,1.44,0,0.0,0.0,0.95,0,0,0.0,0.15484712,0.0,0,1.2,1.4,0.0,852.936,0,2.49,8,0,0.0,75,0.0,0.0,0.0,0.0,42.7659114,0,0.0,1.92,8,87.62,0.0,1.2,0,0.0,2.52,0.0,1.2,1.54,0.0,0.0,765.58,0.0,0.0,0.0,2,0.0,1.03051652,2.02,3.44,-2,1.28,Sr2CoReO6,4,4,2.49,106.3,0.048836823,11.6,0.0,0.95,0.1,0.0,0,0.0,2,0,12,3.2,54.8,-282000.0,65.0,0.96,15.9994,0.2,0.0,6,66,0,67,0.0,87,8,8,0,0.0,67,0.0521,91.0,0.0,0.0,0.0,0.8,6,0,1.4,0.0,14,51.6376595,0.0,0,0,22.6,9.105,2.4,0.0,186.207,1.5484712,0.594575479,0.0,0.0,2.632,11.6,0.0,129,4,0.285714286,51.6376595,0.055889495,18.799,0.0,0.0,0,21,0.0,0,0.0,1.4,2,13.618,3459.0,0.0,0.0,0.0,54.23,5,0.0,3.44,0,0.1,3.2,66,0,0.0,2,0.0,0.0,26.4,0,5,0,0.0,0.0,6,7.0,0,0.0,0.0,5,0.036261259,3.2,0.0,87,15.9994,2,7,2,2.49,94.8,0.2,0.0,0,0.0,14.1724,1.92,225,0.171428571,16,16,0,0,5.695,3.44,79,14,0,0.0,2,0.0,0.626984127,1.46,3404.2,19,0.0,17.52,0.0,0.0,0,0.0,0,0.889919754,2.0,0.0,0,2,3.523321317,0.0,0.0,22.6,2.0,4,0.0,0.0,0.0,45.125,9.105,12,0.0,0.0,0.0,0.0,0.0,15.999,0.0,0.342857143,0.0,0.0,2,0,195,0,0.0,2.4,0.0,0,14,-2.507230109,0.0,5.514647265,0,510.6039733,0.0,0.8,0.0,0.0,0.0,0.0,0,0.95,2.632,170.2076,0,0.0,1.5484712,0.0,0.0,1.03,0.0,0.6,0,2.0,2,0,7,5,48.36,0.278724816,213,0.0,0.0,0,0.0,0.0,0.0,0.9696,5.28,0.0,1,1
Sr2HoRuO6,0.0,Matbench,2,0.180327869,6.356662785,0.0,2,54.8,0.0,0.0,1.56,0,0.0,0.0,0.95,0,0,0.0,0.0,0.0,0,0.7,1.1,0.0,748.176,0,2.49,8,0,0.0,67,0.0,0.0,0.0,0.0,45.2691264,0,0.0,1.92,7,87.62,0.0,0.7,0,0.0,1.98,0.0,1.2,1.24,0.0,0.0,678.28,0.0,0.0,0.0,2,0.0,1.060848198,2.1075,3.44,-2,0.54,Sr2HoRuO6,4,4,2.49,112.4,0.040945051,11.1,0.0,1.25,0.0,0.0,0,0.1,2,0,12,3.3,54.8,-282000.0,62.7,0.96,15.9994,0.2,0.0,6,66,0,59,0.18,87,8,8,0,0.0,59,0.0521,91.0,0.0,0.0,0.0,0.3,6,0,1.1,0.0,14,53.723672,0.1,0,3,23.5,9.105,2.4,0.0,164.93032,0.0,0.649823053,0.0,0.0,2.597,11.1,0.0,129,4,0.31147541,53.723672,0.046428573,20.73333333,0.0,0.0,0,13,0.0,1,0.0,1.4,1,13.618,2607.0,0.0,0.0,0.0,54.23,4,0.0,3.44,0,0.0,3.3,66,0,0.0,2,0.0,0.0,29.16,1,3,0,0.0,0.0,5,6.1,0,0.0,0.0,4,0.035355339,1.76,0.0,87,15.9994,2,7,2,2.49,94.8,0.1,0.0,0,0.0,15.39866667,1.26,225,0.114754098,16,16,0,1,5.695,3.44,79,11,0,0.0,2,0.0,0.692857143,1.46,2552.2,11,0.0,18.6,0.0,0.0,0,0.0,0,0.855290903,1.9,0.0,0,2,3.373323338,0.0,0.0,23.5,1.9,4,0.0,0.0,0.0,45.125,9.105,12,0.0,0.3,0.0,0.0,0.0,15.999,0.0,0.393442623,0.0,0.0,2,0,195,0,0.1,2.4,0.0,0,11,-2.847242715,0.0,5.394477593,0,280.1925074,0.0,0.76,0.0,0.0,0.0,0.0,0,0.95,2.597,148.93092,3,0.0,0.0,0.0,0.18,1.065,0.0,0.6,0,1.9,2,0,7,3,55.68,0.0,213,0.0,0.0,0,0.0,0.0,0.54,1.0116,5.88,0.0,1,1
Sr2MgIrO6,0.0,Matbench,2,0.215384615,2.148434405,0.0,2,54.8,0.0,0.0,1.34,0,0.0,0.0,0.95,0,0,0.0,0.0,0.0,0,0.7,1.4,0.0,665.136,0,2.443496241,8,0,0.0,77,0.0,0.0,0.0,0.0,44.225896,0,0.0,1.92,0,87.62,0.0,0.7,0,0.0,2.52,0.0,1.2,1.426936643,0.0,0.0,609.08,0.0,0.0,0.0,2,0.1,1.410368627,2.068641106,3.44,0,0.54,Sr2MgIrO6,4,4,2.49,106.8,0.045798672,11.1,0.0,1.016559598,0.0,0.0,0,0.0,2,0,12,3.1,54.8,-309826.6033,66.6,0.96,15.9994,0.2,0.0,6,66,0,69,0.0,87,8,8,0,0.0,69,0.0521,94.1,0.0,0.0,0.0,0.3,6,0,1.4,0.0,14,48.77584,0.0,0,0,21.3,9.105,2.4,0.0,192.217,0.0,0.556564544,0.0,0.0,2.605,11.1,0.0,129,4,0.307692308,48.77584,0.052252397,20.019,0.0,0.0,0,23,0.0,0,0.1,1.4,2,13.618,2739.0,0.0,0.0,0.0,54.23,3,0.0,3.44,0,0.0,3.1,66,0,0.0,2,0.0,0.0,24.76,0,3,0,0.0,0.0,0,6.5,0,0.0,0.0,3,0.042640143,3.3,0.0,87,15.9994,2,7,2,2.49,98.52,0.1,0.0,0,0.0,14.2586,1.26,225,0.107692308,16,16,0,0,5.695,3.44,79,14,0,0.0,2,0.0,1.801369863,1.46,2684.2,21,0.0,17.82,0.0,0.0,0,0.0,0,0.912842006,1.5,0.0,0,2,0.0,0.0,0.0,21.3,2.0,4,0.0,0.0,0.0,45.125,9.105,12,0.0,0.0,0.0,0.0,0.0,15.999,0.0,0.369230769,0.0,0.0,2,0,195,0,0.0,2.4,0.0,0,14,-2.486449967,0.0,5.612178169,0,126.7077016,0.0,0.9,0.0,0.0,0.0,0.0,0,0.95,2.605,176.2176,0,0.0,0.0,0.0,0.0,1.045,0.0,0.6,0,2.0,2,0,7,3,48.96,0.0,213,0.0,0.0,0,0.0,0.0,0.0,1.002,5.88,0.0,1,1
Sr2MgReO6,0.0,Matbench,2,0.222222222,6.169308832,0.0,2,54.8,0.0,0.0,1.34,0,0.0,0.0,0.95,0,0,0.0,0.0,0.0,0,0.5,1.4,0.0,751.536,0,2.49,8,0,0.0,75,0.0,0.0,0.0,0.0,43.384496,0,0.0,1.92,8,87.62,0.0,0.5,0,0.0,2.52,0.0,1.2,1.54,0.0,0.0,681.08,0.0,0.0,0.0,2,0.1,1.132428925,2.1625,3.44,-2,0.9,Sr2MgReO6,4,4,2.49,107.8,0.045798672,10.9,0.0,0.95,0.1,0.0,0,0.0,2,0,12,3.1,54.8,-282000.0,66.0,0.96,15.9994,0.2,0.0,6,66,0,67,0.0,87,8,8,0,0.0,67,0.0521,91.0,0.0,0.0,0.0,0.5,6,0,1.4,0.0,14,48.17484,0.0,0,0,21.1,9.105,2.4,0.0,186.207,0.0,0.491151708,0.0,0.0,2.575,10.9,0.0,129,4,0.317460317,48.17484,0.052044485,20.0635,0.0,0.0,0,21,0.0,0,0.0,1.4,2,13.618,3459.0,0.0,0.0,0.0,54.23,5,0.0,3.44,0,0.0,3.1,66,0,0.0,2,0.0,0.0,25.6,0,5,0,0.0,0.0,6,6.3,0,0.0,0.0,5,0.042640143,2.94,0.0,87,15.9994,2,5,2,2.49,94.8,0.1,0.0,0,0.0,14.2319,0.9,225,0.079365079,16,16,0,0,5.695,3.44,79,14,0,0.0,2,0.0,0.654761905,1.46,3404.2,19,0.0,17.54,0.0,0.0,0,0.0,0,0.874981053,1.7,0.0,0,2,3.523321317,0.0,0.0,21.1,2.0,4,0.0,0.0,0.0,45.125,9.105,12,0.0,0.0,0.0,0.0,0.0,15.999,0.0,0.380952381,0.0,0.0,2,0,195,0,0.0,2.4,0.0,0,14,-2.881002825,0.0,5.45390697,0,126.9381479,0.0,1.02,0.0,0.0,0.0,0.0,0,0.95,2.575,170.2076,0,0.0,0.0,0.0,0.0,1.045,0.0,0.6,0,2.0,2,0,5,5,50.16,0.0,213,0.0,0.0,0,0.0,0.0,0.0,1.038,6.12,0.0,1,1
Sr2MgReO6,0.0,Matbench,2,0.222222222,6.169308832,0.0,2,54.8,0.0,0.0,1.34,0,0.0,0.0,0.95,0,0,0.0,0.0,0.0,0,0.5,1.4,0.0,751.536,0,2.49,8,0,0.0,75,0.0,0.0,0.0,0.0,43.384496,0,0.0,1.92,8,87.62,0.0,0.5,0,0.0,2.52,0.0,1.2,1.54,0.0,0.0,681.08,0.0,0.0,0.0,2,0.1,1.132326482,2.1625,3.44,-2,0.9,Sr2MgReO6,4,4,2.49,107.8,0.045798672,10.9,0.0,0.95,0.1,0.0,0,0.0,2,0,12,3.1,54.8,-282000.0,66.0,0.96,15.9994,0.2,0.0,6,66,0,67,0.0,87,8,8,0,0.0,67,0.0521,91.0,0.0,0.0,0.0,0.5,6,0,1.4,0.0,14,48.17484,0.0,0,0,21.1,9.105,2.4,0.0,186.207,0.0,0.491151708,0.0,0.0,2.575,10.9,0.0,129,4,0.317460317,48.17484,0.052044485,20.0635,0.0,0.0,0,21,0.0,0,0.0,1.4,2,13.618,3459.0,0.0,0.0,0.0,54.23,5,0.0,3.44,0,0.0,3.1,66,0,0.0,2,0.0,0.0,25.6,0,5,0,0.0,0.0,6,6.3,0,0.0,0.0,5,0.042640143,2.94,0.0,87,15.9994,2,5,2,2.49,94.8,0.1,0.0,0,0.0,14.2319,0.9,225,0.079365079,16,16,0,0,5.695,3.44,79,14,0,0.0,2,0.0,0.654761905,1.46,3404.2,19,0.0,17.54,0.0,0.0,0,0.0,0,0.874981053,1.7,0.0,0,2,3.523321317,0.0,0.0,21.1,2.0,4,0.0,0.0,0.0,45.125,9.105,12,0.0,0.0,0.0,0.0,0.0,15.999,0.0,0.380952381,0.0,0.0,2,0,195,0,0.0,2.4,0.0,0,14,-2.87680286,0.0,5.45390697,0,127.0305538,0.0,1.02,0.0,0.0,0.0,0.0,0,0.95,2.575,170.2076,0,0.0,0.0,0.0,0.0,1.045,0.0,0.6,0,2.0,2,0,5,5,50.16,0.0,213,0.0,0.0,0,0.0,0.0,0.0,1.038,6.12,0.0,1,1
Sr2YReO6,0.0,Matbench,2,0.21875,2.16316291,0.0,2,54.8,0.0,0.0,1.56,0,0.0,0.0,0.95,0,0,0.0,0.0,0.0,0,0.6,1.4,0.0,856.656,0,2.49,8,0,0.0,75,0.0,0.0,0.0,0.0,46.36263,0,0.0,1.92,7,87.62,0.1,0.6,0,0.0,2.52,0.0,1.2,1.54,0.0,0.0,768.68,0.0,0.0,0.0,2,0.0,1.120800728,2.185,3.44,-2,2.24,Sr2YReO6,4,4,2.49,112.7,0.032998316,11.0,0.0,0.95,0.1,0.0,0,0.0,2,0,12,3.3,54.8,-282000.0,60.4,0.96,15.9994,0.2,0.0,6,66,0,67,0.0,87,8,8,0,0.0,67,0.0521,91.0,0.0,0.0,0.0,1.4,6,0,1.4,0.0,14,54.634925,0.0,0,0,23.8,9.105,2.4,0.0,186.207,0.0,0.491243321,0.0,0.0,2.566,11.0,0.0,129,4,0.3125,54.634925,0.039812027,21.011,0.0,0.0,0,21,0.0,0,0.0,1.4,2,13.618,3459.0,0.0,0.0,0.0,54.23,9,0.0,3.44,0,0.0,3.3,66,0,0.0,2,0.0,0.0,31.92,0,9,0,0.0,0.0,5,6.4,0,0.0,0.0,9,0.028284271,2.92,0.0,87,15.9994,2,5,2,2.49,94.8,0.1,0.0,0,0.0,15.5584,0.96,225,0.09375,16,16,0,0,5.695,3.44,79,14,0,0.0,2,0.0,0.698412698,1.46,3404.2,19,0.0,18.96,0.0,0.0,0,0.0,0,0.852493222,2.6,0.0,0,2,3.373323338,0.0,0.0,23.8,2.0,4,0.0,0.0,0.0,45.125,9.105,12,0.0,0.0,0.0,0.0,0.0,15.999,0.0,0.375,0.0,0.0,2,0,195,0,0.0,2.4,0.0,0,14,-2.997400996,0.0,5.368169488,0,145.874673,0.0,1.76,0.0,0.0,0.0,0.0,0,0.95,2.566,170.2076,0,0.0,0.0,0.0,0.0,1.075,0.0,0.6,0,2.0,2,0,5,9,56.04,0.0,213,0.0,0.0,0,0.0,0.0,0.0,1.0488,6.0,0.0,1,1
Sr2ZnReO6,0.0,Matbench,2,0.191780822,5.816616741,0.0,2,54.8,0.0,0.0,1.44,0,0.0,0.0,0.95,0,0,0.0,0.0,0.0,0,1.5,1.4,0.0,723.8976,0,2.49,8,0,0.0,75,0.0,0.0,0.0,0.0,43.539528,0,0.0,1.92,8,87.62,0.0,1.5,0,0.0,2.52,0.0,1.2,1.54,0.0,0.0,658.048,0.0,0.0,0.0,2,0.0,1.131402884,2.0775,3.44,-2,0.9,Sr2ZnReO6,4,4,2.49,105.9,0.056127563,11.9,0.1,0.95,0.1,0.0,0,0.0,2,0,12,3.2,54.8,-282000.0,66.1,0.96,15.9994,0.2,0.0,6,66,0,67,0.0,87,8,8,0,0.0,67,0.0521,91.0,0.0,0.0,0.0,0.5,6,0,1.4,0.0,14,52.28234,0.0,0,0,22.9,9.105,2.4,0.0,186.207,0.0,0.533619715,0.0,0.0,2.609,11.9,0.0,129,4,0.273972603,52.28234,0.061960809,19.1705,0.0,0.0,0,21,0.0,0,0.0,1.4,2,13.618,3459.0,0.0,0.0,0.0,54.23,5,0.0,3.44,0,0.0,3.2,66,0,0.0,2,0.0,0.0,25.66,0,5,0,0.0,0.0,6,7.3,0,0.0,0.0,5,0.052115731,3.68,0.0,87,15.9994,2,10,2,2.49,94.8,0.1,0.0,0,0.0,14.0238,2.4,225,0.205479452,16,16,0,0,5.695,3.44,79,14,0,0.0,2,0.0,0.662698413,1.46,3404.2,19,0.0,17.88,0.0,0.0,0,0.0,0,0.870804532,1.7,0.0,0,2,3.523321317,0.0,0.0,22.9,2.0,4,0.0,0.0,0.0,45.125,9.105,12,0.0,0.0,0.0,0.0,0.0,15.999,0.0,0.328767123,0.0,0.0,2,0,195,0,0.0,2.4,0.0,0,14,-2.566654191,0.0,5.567391179,0,128.9380091,0.0,1.02,0.0,0.0,0.0,0.0,0,0.95,2.609,170.2076,0,0.0,0.0,0.0,0.0,1.03,0.0,0.6,0,2.0,2,0,10,5,47.88,0.0,213,0.0,0.0,0,0.0,0.0,0.0,0.9972,4.94,0.0,1,1
Sr2ZnReO6,0.0,Matbench,2,0.191780822,5.816616741,0.0,2,54.8,0.0,0.0,1.44,0,0.0,0.0,0.95,0,0,0.0,0.0,0.0,0,1.5,1.4,0.0,723.8976,0,2.49,8,0,0.0,75,0.0,0.0,0.0,0.0,43.539528,0,0.0,1.92,8,87.62,0.0,1.5,0,0.0,2.52,0.0,1.2,1.54,0.0,0.0,658.048,0.0,0.0,0.0,2,0.0,1.063806127,2.0775,3.44,-2,0.9,Sr2ZnReO6,4,4,2.49,105.9,0.056127563,11.9,0.1,0.95,0.1,0.0,0,0.0,2,0,12,3.2,54.8,-282000.0,66.1,0.96,15.9994,0.2,0.0,6,66,0,67,0.0,87,8,8,0,0.0,67,0.0521,91.0,0.0,0.0,0.0,0.5,6,0,1.4,0.0,14,52.28234,0.0,0,0,22.9,9.105,2.4,0.0,186.207,0.0,0.533619715,0.0,0.0,2.609,11.9,0.0,129,4,0.273972603,52.28234,0.061960809,19.1705,0.0,0.0,0,21,0.0,0,0.0,1.4,2,13.618,3459.0,0.0,0.0,0.0,54.23,5,0.0,3.44,0,0.0,3.2,66,0,0.0,2,0.0,0.0,25.66,0,5,0,0.0,0.0,6,7.3,0,0.0,0.0,5,0.052115731,3.68,0.0,87,15.9994,2,10,2,2.49,94.8,0.1,0.0,0,0.0,14.0238,2.4,225,0.205479452,16,16,0,0,5.695,3.44,79,14,0,0.0,2,0.0,0.662698413,1.46,3404.2,19,0.0,17.88,0.0,0.0,0,0.0,0,0.870804532,1.7,0.0,0,2,3.523321317,0.0,0.0,22.9,2.0,4,0.0,0.0,0.0,45.125,9.105,12,0.0,0.0,0.0,0.0,0.0,15.999,0.0,0.328767123,0.0,0.0,2,0,195,0,0.0,2.4,0.0,0,14,-2.568921304,0.0,5.567391179,0,257.3590969,0.0,1.02,0.0,0.0,0.0,0.0,0,0.95,2.609,170.2076,0,0.0,0.0,0.0,0.0,1.03,0.0,0.6,0,2.0,2,0,10,5,47.88,0.0,213,0.0,0.0,0,0.0,0.0,0.0,0.9972,4.94,0.0,1,1
SrMgIn3,0.0,Matbench,2,0.0,2.052457915,0.0,5,429.75,0.0,0.0,0.64,0,0.0,0.0,0.95,0,0,0.0,0.0,0.0,0,6.0,0.0,0.0,267.24,0,0.439166667,8,0,0.0,49,0.0,0.0,0.0,0.0,28.25064,0,0.0,0.48,0,87.62,0.0,6.0,0,0.0,0.0,0.0,3.0,0.003566667,0.0,0.0,652.45,0.0,0.0,0.0,5,0.2,1.365823364,0.149516667,1.78,0,0.0,SrMgIn3,1,1,0.83,152.4,0.067295314,8.6,0.0,0.0,0.0,0.0,0,0.0,2,0,139,4.6,429.75,-41543.66667,60.2,2.4,114.818,0.2,0.0,13,141,0,37,0.0,75,12,49,0,0.0,37,0.0521,167.2,0.0,0.0,0.0,0.0,5,0,0.0,0.0,11,91.2758,0.0,0,0,39.4,22.89,0.6,0.0,114.818,0.0,0.0,0.0,0.0,1.52,8.6,0.0,54,2,0.23255814,91.2758,0.075247813,29.98,0.0,0.0,0,13,0.0,0,0.0,0.5,2,5.786,1050.0,0.0,0.6,0.0,54.23,5,0.0,1.78,0,0.0,4.6,142,0,0.0,5,0.0,0.0,20.88,0,0,0,0.0,0.0,0,8.6,0,0.0,0.0,5,0.05367389,5.28,0.0,75,24.305,5,10,2,0.83,33.84,0.0,0.0,0,0.0,9.7,4.8,225,0.697674419,13,13,0,0,5.695,1.78,67,0,0,0.0,3,0.0,0.944444444,0.3,620.25,11,0.0,11.52,0.0,0.0,10,0.0,0,0.846002756,3.0,0.0,0,2,0.0,0.0,0.0,39.4,2.0,1,0.0,0.0,0.0,31.34,24.26,139,0.0,0.0,0.0,0.0,0.0,114.818,0.0,0.069767442,0.0,0.0,5,0,195,0,0.0,0.6,0.0,0,0,-0.293755208,0.0,3.148946656,0,144.3221412,0.0,2.4,0.0,0.0,0.0,0.0,0,0.95,1.52,90.513,0,0.0,0.0,0.0,0.0,1.63,0.0,0.0,0,2.0,2,0,10,0,17.04,0.0,86,0.0,0.0,0,0.0,0.0,0.0,0.312,5.28,0.0,1,1
